,Fiscal Year,Library,County,Principal Public?,AENGLC Rank,Population of Service Area,Total Library Visits,Library Visits Per Capita Served,Total Registered Borrowers,Percent of Residents with Library Cards,Reference Questions,Reference Questions Per Capita Served,Total Circulation,Circulation Per Capita Served,Total Programs (Synchronous + Prerecorded),Total Program Attendance & Views,Total Collection,Collection Per Capita Served,Total Operating Income,Wages & Salaries Expenditures,Population Bin
4621,2021,Groton - Mystic,New London,N,113.0,21222.776174062903,51749.0,3.4,3200.0,0.21,495.0,0.0,42386.0,2.8,359.0,12834.0,36011.0,2.4,463652.0,454503.0,"(15438.6, 30245.2]"
4622,2021,Guilford,New Haven,P,27.0,22045.0,50000.0,2.3,10162.0,0.46,10082.0,0.5,238316.0,10.8,700.0,8319.0,110800.0,5.0,1207253.0,798237.0,"(15438.6, 30245.2]"
4623,2021,Haddam - Brainerd,Middlesex,P,58.0,8449.0,108243.81620957839,5.409180655736961,7724.0,0.91,300.0,0.0,19197.0,2.3,59.0,652.0,41715.0,4.9,424973.0,256528.0,"(483.934, 15438.6]"
4624,2021,Hamden,New Haven,P,137.0,61065.0,27563.0,0.5,15750.0,0.26,11191.0,0.2,204037.0,3.3,112.0,2095.0,155091.0,2.5,2178648.0,1773913.0,"(59858.4, 74665.0]"
4625,2021,Hampton - Fletcher,Windham,P,125.0,1729.0,2476.0,1.4,1086.0,0.63,20040.20407729879,0.7465547060014956,3024.0,1.7,42.0,796.0,16618.0,9.6,52070.0,18720.0,"(483.934, 15438.6]"
4626,2021,Hartford,Hartford,P,169.0,121026.0,110603.0,0.9,67155.0,0.55,22438.0,0.2,90941.0,0.8,2640.0,116490.0,196820.0,1.6,10920381.0,5491266.0,"(119084.8, 133891.4]"
4627,2021,Hartland,Hartford,P,93.0,1900.0,50.0,0.0,693.0,0.36,20040.20407729879,0.7465547060014956,438.0,0.2,0.0,0.0,6344.0,3.3,33027.0,0.0,"(483.934, 15438.6]"
4628,2021,Harwinton,Litchfield,P,76.0,5470.0,1878.0,0.3,2536.0,0.46,261.0,0.0,22538.0,4.1,69.0,905.0,35878.0,6.6,203481.0,160533.0,"(483.934, 15438.6]"
4629,2021,Hebron - Douglas,Tolland,P,104.0,9102.0,42884.0,4.7,2973.0,0.33,3188.0,0.4,37638.0,4.1,103.0,5250.0,44491.0,4.9,484564.0,285299.0,"(483.934, 15438.6]"
4630,2021,Kent,Litchfield,P,29.0,3014.0,20489.0,6.8,1010.0,0.34,286.0,0.1,21393.0,7.1,320.0,20687.0,30737.0,10.2,468225.0,198511.0,"(483.934, 15438.6]"
4631,2021,Killingly,Windham,P,134.0,17738.0,43942.0,2.5,3296.0,0.19,500.0,0.0,52048.0,2.9,659.0,5981.0,69941.0,3.9,696598.0,422547.0,"(15438.6, 30245.2]"
4632,2021,Killingworth,Middlesex,P,51.0,6173.0,4968.0,0.8,2864.0,0.46,260.0,0.0,18717.0,3.0,105.0,1936.0,31509.0,5.1,372673.0,159107.0,"(483.934, 15438.6]"
4633,2021,Lebanon - JonTrumbull,New London,P,107.0,7142.0,30000.0,4.2,2332.0,0.33,2500.0,0.4,37890.0,5.3,324.0,2645.0,55796.0,7.8,415930.0,173156.0,"(483.934, 15438.6]"
4634,2021,Ledyard,New London,P,116.0,15420.0,28665.0,1.9,4459.0,0.29,5092.0,0.3,95429.0,6.2,137.0,3132.0,64759.0,4.2,541612.0,408228.0,"(483.934, 15438.6]"
4635,2021,Litchfield - OWL,Litchfield,P,44.0,8165.0,17428.0,2.1,3110.0,0.38,1589.0,0.2,69984.0,8.6,148.0,2762.0,96297.0,11.8,821507.0,421790.0,"(483.934, 15438.6]"
4636,2021,Lyme,New London,P,16.0,2352.0,6716.0,2.9,707.0,0.3,299.0,0.1,11912.0,5.1,31.0,828.0,26266.0,11.2,170823.0,128740.0,"(483.934, 15438.6]"
4637,2021,Madison - E.C.Scranton,New Haven,P,28.0,17658.0,13357.0,0.8,7217.0,0.41,8550.0,0.5,98059.0,5.6,562.0,12844.0,62451.0,3.5,1557555.0,795276.0,"(15438.6, 30245.2]"
4638,2021,Manchester,Hartford,P,139.0,59693.0,162545.0,2.7,27787.0,0.47,36247.0,0.6,623838.0,10.5,397.0,7656.0,217472.0,3.6,3308928.0,1915822.0,"(45051.8, 59858.4]"
4639,2021,Mansfield,Tolland,P,154.0,25883.0,19105.0,0.7,5671.0,0.22,4105.0,0.2,139101.0,5.4,260.0,4294.0,86189.0,3.3,923693.7385263783,558367.0520278732,"(15438.6, 30245.2]"
4640,2021,Marlborough-Richmond,Hartford,P,79.0,6127.0,2005.0,0.3,2198.0,0.36,5776.0,0.9,50419.0,8.2,110.0,1311.0,42174.0,6.9,367639.0,198883.0,"(483.934, 15438.6]"
4641,2021,Meriden,New Haven,P,158.0,60794.0,15030.0,0.2,13287.0,0.22,11185.0,0.2,110757.0,1.8,478.0,20528.0,120196.0,2.0,1914566.0,1469179.0,"(59858.4, 74665.0]"
4642,2021,Middlebury,New Haven,P,47.0,7577.0,2605.0,0.3,1923.0,0.25,240.0,0.0,24872.0,3.3,138.0,1655.0,68443.0,9.0,409655.0,289560.0,"(483.934, 15438.6]"
4643,2021,Middlefield - Levi Coe,Middlesex,P,87.0,4217.0,6336.0,1.5,1150.0,0.27,1873.0,0.4,24999.0,5.9,39.0,1115.0,19256.0,4.6,336319.0,168470.0,"(483.934, 15438.6]"
4644,2021,Middletown - Russell,Middlesex,P,128.0,47676.0,51727.0,1.1,13279.0,0.28,25309.0,0.5,205399.0,4.3,441.0,6403.0,150148.0,3.1,3447581.0,2637409.0,"(45051.8, 59858.4]"
4645,2021,Milford,New Haven,P,56.0,51954.0,108243.81620957839,5.409180655736961,20759.0,0.4,11144.0,0.2,165264.0,3.2,248.0,4647.0,126800.0,2.4,1310692.0,941972.0,"(45051.8, 59858.4]"
4646,2021,Monroe - Edith Wheeler,Fairfield,P,52.0,18808.0,14195.0,0.8,7723.0,0.41,6298.0,0.3,84351.0,4.5,318.0,3918.0,87566.0,4.7,860514.0,612187.0,"(15438.6, 30245.2]"
4647,2021,Montville - Raymond,New London,P,148.0,18377.0,11284.0,0.6,7035.0,0.38,31.0,0.0,23196.0,1.3,17.0,693.0,22749.0,1.2,88472.0,98339.0,"(15438.6, 30245.2]"
4648,2021,Morris,Litchfield,P,40.0,2250.0,10152.0,4.5,849.0,0.38,410.0,0.2,15985.0,7.1,219.0,2987.0,18201.0,8.1,121004.0,85441.0,"(483.934, 15438.6]"
4649,2021,Naugatuck - Howard W.,New Haven,P,155.0,31517.0,1871.0,0.1,4602.0,0.15,529.0,0.0,29278.0,0.9,420.0,11390.0,54400.0,1.7,875506.0,355459.0,"(30245.2, 45051.8]"
4650,2021,New Britain,Hartford,P,166.0,74125.0,68659.0,0.9,12421.0,0.17,13640.0,0.2,208789.0,2.8,184.0,14947.0,208340.0,2.8,3174574.0,1710044.0,"(59858.4, 74665.0]"
4651,2021,New Canaan,Fairfield,P,2.0,20605.0,49989.0,2.4,10765.0,0.52,15557.0,0.8,251167.0,12.2,462.0,20115.0,112063.0,5.4,3583717.0,1976756.0,"(15438.6, 30245.2]"
4652,2021,New Fairfield,Fairfield,P,46.0,13570.0,19733.0,1.5,6646.0,0.49,20040.20407729879,0.7465547060014956,48799.0,3.6,84.0,736.0,42554.0,3.1,493122.0,415489.0,"(483.934, 15438.6]"
4653,2021,New Hartford - Bakerville,Litchfield,N,85.0,21222.776174062903,3788.0,0.6,1748.0,0.26,360.0,0.1,3891.0,0.6,2.0,10.0,12372.0,1.9,88699.0,26055.0,"(15438.6, 30245.2]"
4654,2021,New Hartford-Licia M.B.,Litchfield,P,85.0,6652.0,4428.0,0.7,6454.0,0.97,3972.0,0.6,47415.0,7.1,94.0,1504.0,78940.0,11.9,339537.0,214596.0,"(483.934, 15438.6]"
4655,2021,New Haven,New Haven,P,163.0,134052.0,53571.0,0.4,42346.0,0.32,6279.0,0.0,134989.0,1.0,1062.0,37527.0,342367.0,2.6,5079232.0,3279343.0,"(133891.4, 148698.0]"
4656,2021,New London,New London,P,164.0,27376.0,28779.0,1.1,5118.0,0.19,6038.0,0.2,36940.0,1.3,219.0,9638.0,82000.0,3.0,1100298.0,414803.0,"(15438.6, 30245.2]"
4657,2021,New Milford,Litchfield,P,83.0,28106.0,108243.81620957839,5.409180655736961,14520.0,0.52,774.0,0.0,57425.0,2.0,449.0,41023.0,76482.0,2.7,767769.0,432210.0,"(15438.6, 30245.2]"
4658,2021,Newington - Lucy Welles,Hartford,P,112.0,30464.0,8759.0,0.3,10253.0,0.34,28017.0,0.9,147422.0,4.8,266.0,18112.0,169181.0,5.6,2584728.0,1301242.0,"(30245.2, 45051.8]"
4659,2021,Newtown - Cyr.Booth,Fairfield,P,43.0,27154.0,52879.0,1.9,9692.0,0.36,6227.0,0.2,150784.0,5.6,467.0,8170.0,112852.0,4.2,1608444.0,830822.0,"(15438.6, 30245.2]"
4660,2021,Norfolk,Litchfield,P,36.0,1585.0,7767.0,4.9,1091.0,0.69,2150.0,1.4,21023.0,13.3,220.0,5223.0,35223.0,22.2,487190.0,219004.0,"(483.934, 15438.6]"
4661,2021,North Branford,New Haven,P,99.0,13535.0,15277.0,1.1,3838.0,0.28,3605.0,0.3,76314.0,5.6,113.0,2633.0,67375.0,5.0,778377.0,450745.0,"(483.934, 15438.6]"
4662,2021,North Canaan - Douglas,Litchfield,P,120.0,3198.0,10000.0,3.1,537.0,0.17,300.0,0.1,9023.0,2.8,68.0,215.0,21243.0,6.6,152548.0,70027.0,"(483.934, 15438.6]"
4663,2021,North Haven,New Haven,P,53.0,24237.0,9855.0,0.4,8648.0,0.36,6546.0,0.3,124186.0,5.1,201.0,3484.0,101187.0,4.2,1007788.0,636792.0,"(15438.6, 30245.2]"
4664,2021,North Stonington-Wheeler,New London,P,90.0,5152.0,8702.0,1.7,2099.0,0.41,240.0,0.0,20564.0,4.0,36.0,366.0,14926.0,2.9,237840.0,88864.0,"(483.934, 15438.6]"
4665,2021,Norwalk,Fairfield,P,38.0,91194.0,145630.0,1.6,39512.0,0.43,80665.0,0.9,178288.0,2.0,473.0,27942.0,175796.0,1.9,3750159.0,2802696.0,"(89471.6, 104278.2]"
4666,2021,Norwalk - East,Fairfield,N,84.5308740978348,21222.776174062903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83112.3281921241,0.0,0.0,0.0,"(15438.6, 30245.2]"
4667,2021,Norwalk - Rowayton,Fairfield,N,38.0,21222.776174062903,10000.0,2.5,1749.0,0.44,1500.0,0.4,27157.0,6.8,149.0,1653.0,19685.0,4.9,324442.0,123475.0,"(15438.6, 30245.2]"
4668,2021,Norwich - Otis,New London,P,161.0,40152.0,24763.0,0.6,8896.0,0.22,1080.0,0.0,61532.0,1.5,70.0,5726.0,95884.0,2.4,1276173.0,766782.0,"(30245.2, 45051.8]"
4669,2021,Old Lyme - Phoebe,New London,P,17.0,7615.0,3465.0,0.5,3598.0,0.47,1736.0,0.2,45812.0,6.0,97.0,3404.0,40052.0,5.3,794916.0,428893.0,"(483.934, 15438.6]"
4670,2021,Old Saybrook - Acton,Middlesex,P,21.0,10442.0,19700.0,1.9,4362.0,0.42,6827.0,0.7,80536.0,7.7,220.0,2175.0,74035.0,7.1,950318.0,531908.0,"(483.934, 15438.6]"
4671,2021,Orange - Case,New Haven,P,31.0,14255.0,24750.0,1.7,4959.0,0.35,4593.0,0.3,79663.0,5.6,163.0,984.0,93974.0,6.6,625134.0,471332.0,"(483.934, 15438.6]"
4672,2021,Oxford,New Haven,P,62.0,12702.0,1244.0,0.1,3971.0,0.31,1404.0,0.1,23778.0,1.9,259.0,1353.0,32554.0,2.6,581587.0,229842.0,"(483.934, 15438.6]"
4673,2021,Plainfield - Aldrich,Windham,P,151.0,14984.0,1311.0,0.1,6758.0,0.45,58.0,0.0,19628.0,1.3,83.0,58.0,35193.0,2.3,103842.0,24702.0,"(483.934, 15438.6]"
4674,2021,Plainville,Hartford,P,127.0,17516.0,41954.0,2.4,5034.0,0.29,7205.0,0.4,123093.0,7.0,255.0,5771.0,91976.0,5.3,756155.0,507573.0,"(15438.6, 30245.2]"
4675,2021,Plymouth - Terryville,Litchfield,P,145.0,11668.0,30422.0,2.6,2542.0,0.22,1626.0,0.1,27568.0,2.4,350.0,10778.0,63410.0,5.4,457427.0,265325.0,"(483.934, 15438.6]"
4676,2021,Pomfret,Windham,P,94.0,4270.0,5175.0,1.2,1227.0,0.29,1102.0,0.3,10384.0,2.4,60.0,1018.0,17986.0,4.2,147997.0,86376.0,"(483.934, 15438.6]"
4677,2021,Portland,Middlesex,P,82.0,9371.0,20845.0,2.2,4277.0,0.46,2714.0,0.3,73582.0,7.9,145.0,2497.0,72951.0,7.8,755112.0,544792.0,"(483.934, 15438.6]"
4678,2021,Preston,New London,P,105.0,4784.0,2074.0,0.4,2380.0,0.5,216.0,0.0,10060.0,2.1,94.0,548.0,19275.0,4.0,212384.0,116584.0,"(483.934, 15438.6]"
4679,2021,Prospect,New Haven,P,103.0,9403.0,3827.0,0.4,2072.0,0.22,1300.0,0.1,14026.0,1.5,121.0,3503.0,46667.0,5.0,331063.0,215376.0,"(483.934, 15438.6]"
4680,2021,Putnam,Windham,P,143.0,9219.0,18940.0,2.1,5165.0,0.56,390.0,0.0,51971.0,5.6,187.0,4061.0,38962.0,4.2,463890.0,335430.0,"(483.934, 15438.6]"
4681,2021,Redding - Mark Twain,Fairfield,P,18.0,8742.0,64023.0,7.3,3061.0,0.35,4368.0,0.5,65427.0,7.5,503.0,13928.0,67722.0,7.7,1245127.0,520790.0,"(483.934, 15438.6]"
4682,2021,Ridgefield,Fairfield,P,11.0,25009.0,58473.0,2.3,8779.0,0.35,10974.0,0.4,193445.0,7.7,937.0,17161.0,92279.0,3.7,3191886.0,1581734.0,"(15438.6, 30245.2]"
4683,2021,Rocky Hill-Cora Belden,Hartford,P,71.0,20780.0,52719.0,2.5,8813.0,0.42,9028.0,0.4,191584.0,9.2,940.0,13167.0,54798.0,2.6,1067282.0,895586.0,"(15438.6, 30245.2]"
4684,2021,Roxbury - Minor,Litchfield,P,5.0,2260.0,10497.0,4.6,704.0,0.31,4821.0,2.1,15016.0,6.6,140.0,3179.0,38005.0,16.8,240994.0,126348.0,"(483.934, 15438.6]"
4685,2021,Salem,New London,P,81.0,6636.0,709.0,0.1,1313.0,0.2,20040.20407729879,0.7465547060014956,12181.0,1.8,22.0,134.0,34602.0,5.2,255942.0,121430.0,"(483.934, 15438.6]"
4686,2021,Salisbury - Scoville,Litchfield,P,8.0,4191.0,42000.0,10.0,2003.0,0.48,3120.0,0.7,39235.0,9.4,782.0,15465.0,29453.0,7.0,500670.0,252899.0,"(483.934, 15438.6]"
4687,2021,Scotland,Windham,P,144.0,1576.0,2763.0,1.8,1014.0,0.64,12.0,0.0,4824.0,3.1,60.0,425.0,22342.0,14.2,67528.0,27834.0,"(483.934, 15438.6]"
4688,2021,Seymour,New Haven,P,129.0,16707.0,11355.0,0.7,5158.0,0.31,1675.0,0.1,30871.0,1.8,120.0,2211.0,71845.0,4.3,721191.0,325404.0,"(15438.6, 30245.2]"
4689,2021,Sharon - Hotchkiss,Litchfield,P,10.0,2675.0,2920.0,1.1,929.0,0.35,427.0,0.2,9549.0,3.6,193.0,2459.0,11632.0,4.3,290812.0,133998.0,"(483.934, 15438.6]"
4690,2021,Shelton - Plumb,Fairfield,P,59.0,40756.0,23700.0,0.6,8284.0,0.2,5083.0,0.1,78300.0,1.9,109.0,846.0,107167.0,2.6,909154.0,644218.0,"(30245.2, 45051.8]"
4691,2021,Sherman,Fairfield,P,13.0,3521.0,4395.0,1.2,1439.0,0.41,1040.0,0.3,21115.0,6.0,241.0,4746.0,26403.0,7.5,323880.0,111801.0,"(483.934, 15438.6]"
4692,2021,Simsbury,Hartford,P,45.0,24516.0,14413.0,0.6,13060.0,0.53,40030.0,1.6,279879.0,11.4,771.0,26772.0,107906.0,4.4,1689884.0,1122302.0,"(15438.6, 30245.2]"
4693,2021,Somers,Tolland,P,117.0,10254.0,9383.0,0.9,3993.0,0.39,458.0,0.0,38201.0,3.7,123.0,809.0,70554.0,6.9,496903.0,308524.0,"(483.934, 15438.6]"
4694,2021,South Windsor,Hartford,P,64.0,26903.0,33370.0,1.2,9738.0,0.36,13477.0,0.5,171398.0,6.4,311.0,4599.0,171190.0,6.4,1700937.0,935962.0,"(15438.6, 30245.2]"
4695,2021,Southbury,New Haven,P,54.0,19786.0,51978.0,2.6,6865.0,0.35,9392.0,0.5,173695.0,8.8,229.0,30762.0,114300.0,5.8,785674.0,547897.0,"(15438.6, 30245.2]"
4696,2021,Southington,Hartford,P,97.0,43447.0,47654.0,1.1,16861.0,0.39,24777.0,0.6,231159.0,5.3,330.0,14922.0,98971.0,2.3,1481592.0,1100624.0,"(30245.2, 45051.8]"
4697,2021,Sprague,New London,P,150.0,2973.0,2770.0,0.9,466.0,0.16,407.0,0.1,7746.0,2.6,76.0,800.0,13950.0,4.7,87137.0,71972.0,"(483.934, 15438.6]"
4698,2021,Stafford,Tolland,P,138.0,11460.0,20399.0,1.8,2947.0,0.26,1876.0,0.2,40043.0,3.5,79.0,887.0,52950.0,4.6,607543.0,306459.0,"(483.934, 15438.6]"
4699,2021,Stamford - Ferguson,Fairfield,P,24.0,135511.0,275881.0,2.0,56049.0,0.41,50441.0,0.4,507145.0,3.7,721.0,31677.0,170961.0,1.3,10758177.0,4942045.0,"(133891.4, 148698.0]"
4700,2021,Sterling,Windham,P,153.0,3581.0,2051.0,0.6,1620.0,0.45,395.0,0.1,7680.0,2.1,0.0,0.0,36582.0,10.2,89196.0,51486.0,"(483.934, 15438.6]"
4701,2021,Stonington,New London,P,35.0,18288.0,30687.0,1.7,3158.0,0.17,4867.0,0.3,24073.0,1.3,181.0,7365.0,30588.0,1.7,664816.0,334391.0,"(15438.6, 30245.2]"
4702,2021,Stratford,Fairfield,P,119.0,52265.0,54467.0,1.0,31245.0,0.6,49362.0,0.9,237491.0,4.5,788.0,9105.0,127970.0,2.4,3537606.0,1941182.0,"(45051.8, 59858.4]"
4703,2021,Suffield - Kent,Hartford,P,88.0,15725.0,63475.0,4.0,4845.0,0.31,780.0,0.0,49596.0,3.2,84.0,1852.0,53117.0,3.4,591602.0,378757.0,"(15438.6, 30245.2]"
4704,2021,Thomaston,Litchfield,P,135.0,7426.0,14700.0,2.0,1642.0,0.22,3900.0,0.5,27907.0,3.8,514.0,3266.0,45411.0,6.1,555654.0,253789.0,"(483.934, 15438.6]"
4705,2021,Thompson,Windham,P,131.0,9185.0,19722.0,2.1,3677.0,0.4,4053.0,0.4,37866.0,4.1,303.0,6675.0,58830.0,6.4,413178.0,284807.0,"(483.934, 15438.6]"
4706,2021,Tolland,Tolland,P,86.0,14552.0,69310.0,4.8,3911.0,0.27,4335.0,0.3,78012.0,5.4,124.0,2524.0,72683.0,5.0,386674.0,378434.0,"(483.934, 15438.6]"
4707,2021,Torrington,Litchfield,P,157.0,35422.0,28151.0,0.8,10595.0,0.3,30000.0,0.8,54060.0,1.5,367.0,19738.0,62763.0,1.8,929282.0,497940.0,"(30245.2, 45051.8]"
4708,2021,Trumbull,Fairfield,P,39.0,36742.0,17956.0,0.5,18877.0,0.51,1362.0,0.0,219832.0,6.0,394.0,12262.0,159057.0,4.3,1579767.0,1109160.0,"(30245.2, 45051.8]"
4709,2021,Union,Tolland,P,61.0,784.0,705.0,0.9,321.0,0.41,12.0,0.0,3162.0,4.0,5.0,111.0,19647.0,25.1,48982.0,25794.0,"(483.934, 15438.6]"
4710,2021,Vernon - Rockville,Tolland,P,146.0,30218.0,4011.0,0.1,5353.0,0.18,3456.0,0.1,43319.0,1.4,111.0,4527.0,56832.0,1.9,599202.0,380257.0,"(15438.6, 30245.2]"
4711,2021,Voluntown,New London,P,133.0,2564.0,1942.0,0.8,1380.0,0.54,59.0,0.0,10720.0,4.2,8.0,102.0,17189.0,6.7,97554.0,42432.0,"(483.934, 15438.6]"
4712,2021,Wallingford,New Haven,P,95.0,44317.0,75745.0,1.7,18593.0,0.42,58656.0,1.3,351593.0,7.9,335.0,21138.0,204430.0,4.6,3367643.0,1552086.0,"(30245.2, 45051.8]"
4713,2021,Warren,Litchfield,P,14.0,1348.0,836.0,0.6,359.0,0.27,60.0,0.0,6708.0,5.0,0.0,0.0,13115.0,9.7,54357.0,37010.0,"(483.934, 15438.6]"
4714,2021,Washington - Gunn,Litchfield,P,6.0,3644.0,23076.0,6.3,1356.0,0.37,3103.0,0.9,38728.0,10.6,235.0,3086.0,46399.0,12.7,562451.0,296497.0,"(483.934, 15438.6]"
4715,2021,Waterbury - Silas Bron.,New Haven,P,167.0,114426.0,42212.0,0.4,43179.0,0.38,7395.0,0.1,52363.0,0.5,477.0,7538.0,269909.0,2.4,2515723.0,1392485.0,"(104278.2, 119084.8]"
4716,2021,Waterford,New London,P,34.0,19516.0,57204.0,2.9,6370.0,0.33,12435.0,0.6,136454.0,7.0,259.0,10707.0,78436.0,4.0,1193500.0,1001496.0,"(15438.6, 30245.2]"
4717,2021,Watertown,Litchfield,P,108.0,22083.0,24976.0,1.1,10055.0,0.46,19425.0,0.9,32313.0,1.5,22.0,238.0,82585.0,3.7,820080.0,331950.0,"(15438.6, 30245.2]"
4718,2021,West Hartford,Hartford,P,57.0,64019.0,56124.0,0.9,26383.0,0.41,52328.0,0.8,474591.0,7.4,491.0,25664.0,187870.0,2.9,2826375.0,1922122.0,"(59858.4, 74665.0]"
4719,2021,West Haven,New Haven,P,160.0,55536.0,49546.0,0.9,13082.0,0.24,6919.0,0.1,62295.0,1.1,283.0,3655.0,118585.0,2.1,1485225.0,892204.0,"(45051.8, 59858.4]"
4720,2021,Westbrook,Middlesex,P,22.0,6757.0,7670.0,1.1,3227.0,0.48,3859.0,0.6,32339.0,4.8,168.0,5611.0,56645.0,8.4,375509.0,226220.0,"(483.934, 15438.6]"
4721,2021,Weston,Fairfield,P,7.0,10360.0,23546.0,2.3,3614.0,0.35,4500.0,0.4,48403.0,4.7,569.0,6426.0,48439.0,4.7,517603.0,347116.0,"(483.934, 15438.6]"
4722,2021,Westport,Fairfield,P,4.0,27128.0,106718.0,3.9,11142.0,0.41,70634.0,2.6,290755.0,10.7,2267.0,113831.0,121169.0,4.5,6731774.0,3258819.0,"(15438.6, 30245.2]"
4723,2021,Wethersfield,Hartford,P,102.0,27272.0,37855.0,1.4,10924.0,0.4,18168.0,0.7,185893.0,6.8,132.0,8897.0,108308.0,4.0,2055403.0,1121404.0,"(15438.6, 30245.2]"
4724,2021,Willington,Tolland,P,123.0,5568.0,7200.0,1.3,4222.0,0.76,13000.0,2.3,23300.0,4.2,63.0,3085.0,51324.0,9.2,224406.0,101969.0,"(483.934, 15438.6]"
4725,2021,Wilton,Fairfield,P,9.0,18465.0,28738.0,1.6,12200.0,0.66,5448.0,0.3,149561.0,8.1,549.0,16483.0,140331.0,7.6,3709397.0,1701945.0,"(15438.6, 30245.2]"
4726,2021,Winchester - Beardsley,Litchfield,P,149.0,15236.0,17753.0,1.2,5355.0,0.35,1984.0,0.1,50726.0,3.3,254.0,20451.0,34276.0,2.2,460226.0,174703.0,"(483.934, 15438.6]"
4727,2021,Windham - Guilford Sm,Windham,N,84.5308740978348,21222.776174062903,108243.81620957839,5.409180655736961,9394.4204,0.4818531889290012,20040.20407729879,0.7465547060014956,151043.6314330958,7.838627452767229,0.0,0.0,83112.3281921241,5.430722671096042,923693.7385263783,558367.0520278732,"(15438.6, 30245.2]"
4728,2021,Windham - Willimantic,Windham,P,168.0,24426.0,16122.0,0.7,2972.0,0.12,20040.20407729879,0.7465547060014956,17157.0,0.7,202.0,6894.0,41175.0,1.7,591027.0,474326.0,"(15438.6, 30245.2]"
4729,2021,Windham - Windham Free,Windham,N,168.0,21222.776174062903,8020.0,0.3,535.0,0.02,606.0,0.0,5237.0,0.2,13.0,465.0,6257.0,0.3,56023.0,25638.0,"(15438.6, 30245.2]"
4730,2021,Windsor,Hartford,P,92.0,29413.0,125674.0,4.3,11488.0,0.39,41178.0,1.4,201852.0,6.9,662.0,17380.0,133480.0,4.5,1819708.0,950737.0,"(15438.6, 30245.2]"
4731,2021,Windsor Locks,Hartford,P,98.0,12592.0,11073.0,0.9,2487.0,0.2,400.0,0.0,30872.0,2.5,80.0,1844.0,53063.0,4.2,520785.0,274985.0,"(483.934, 15438.6]"
4732,2021,Wolcott,New Haven,P,132.0,16117.0,24993.0,1.6,2772.0,0.17,1630.0,0.1,31330.0,1.9,163.0,1554.0,60207.0,3.7,464816.0,227547.0,"(15438.6, 30245.2]"
4733,2021,Woodbridge,New Haven,P,37.0,9074.0,8400.0,0.9,4068.0,0.45,1048.0,0.1,98685.0,10.9,112.0,1584.0,81868.0,9.0,642176.0,426946.0,"(483.934, 15438.6]"
4734,2021,Woodbury,Litchfield,P,50.0,9711.0,50763.0,5.2,3432.0,0.35,5223.0,0.5,75890.0,7.8,331.0,10124.0,90806.0,9.4,659321.0,441719.0,"(483.934, 15438.6]"
4735,2021,Woodstock - Bracken,Windham,P,111.0,8228.0,4000.0,0.5,2076.0,0.25,2000.0,0.2,3907.0,0.5,3.0,44.0,16372.0,2.0,15300.0,4000.0,"(483.934, 15438.6]"
4736,2021,Woodstock - May,Windham,N,111.0,21222.776174062903,1931.0,0.2,600.0,0.07,20040.20407729879,0.7465547060014956,3043.0,0.4,0.0,0.0,8005.0,1.0,31845.0,11410.0,"(15438.6, 30245.2]"
4737,2021,Woodstock - North,Windham,N,84.5308740978348,21222.776174062903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83112.3281921241,0.0,0.0,0.0,"(15438.6, 30245.2]"
4738,2021,Woodstock - West,Windham,N,111.0,21222.776174062903,3142.0,0.4,951.0,0.12,5.0,0.0,11188.0,1.4,100.0,1900.0,9910.0,1.2,35025.0,17000.0,"(15438.6, 30245.2]"
4739,2022,Andover,Tolland,P,117.0,3133.0,5122.0,1.6,1548.0,0.49,358.0,0.1,11334.0,3.6,84.0,952.0,23797.0,7.6,123354.0,75808.0,"(483.934, 15438.6]"
4740,2022,Ansonia,New Haven,P,163.0,18815.0,9830.0,0.5,2023.0,0.11,19660.0,1.0,18252.0,1.0,238.0,4619.0,67806.0,3.6,385923.0,355547.0,"(15438.6, 30245.2]"
4741,2022,Ashford-Babcock,Windham,P,135.0,4186.0,3500.0,0.8,748.0,0.18,216.0,0.1,8323.0,2.0,20.0,1418.0,29698.0,7.1,186225.0,101175.0,"(483.934, 15438.6]"
4742,2022,Avon,Hartford,P,23.0,18848.0,80405.0,4.3,6231.0,0.33,22300.0,1.2,272143.0,14.4,943.0,27879.0,106878.0,5.7,1962655.0,1047991.0,"(15438.6, 30245.2]"
4743,2022,Beacon Falls,New Haven,P,111.0,6033.0,7272.0,1.2,1100.0,0.18,780.0,0.1,14914.0,2.5,221.0,4866.0,16129.0,2.7,188559.0,141532.0,"(483.934, 15438.6]"
4744,2022,Berlin - East Berlin,Hartford,N,84.5308740978348,21222.776174062903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83112.3281921241,0.0,0.0,0.0,"(15438.6, 30245.2]"
4745,2022,Berlin Free,Hartford,N,84.5308740978348,21222.776174062903,108243.81620957839,5.409180655736961,9394.4204,0.4818531889290012,20040.20407729879,0.7465547060014956,151043.6314330958,7.838627452767229,412.53696576868543,9126.116605616606,83112.3281921241,5.430722671096042,923693.7385263783,558367.0520278732,"(15438.6, 30245.2]"
4746,2022,Berlin-Peck,Hartford,P,60.0,20113.0,64557.0,3.2,6063.0,0.3,15652.0,0.8,188878.0,9.4,217.0,4538.0,92519.0,4.6,1198025.0,707836.0,"(15438.6, 30245.2]"
